candidate,margin_threshold,best_similarity_threshold,duration_minimum_seconds,duration_margin_threshold,session,utterance_count,score,accuracy,unassigned_rate,error_rate,misattributed_seconds,correct_count,unassigned_count,wrong_count
margin>=0.07 OR best>=0.325 dur[2.5s->0.06],0.07,0.325,2.5,0.06,20260818-end,195,0.9005128205128206,0.8358974358974359,0.1076923076923077,0.05641025641025641,11.889999999999986,163,21,11
margin>=0.07 OR best>=0.325 dur[2.5s->0.06],0.07,0.325,2.5,0.06,20260825-end,243,0.9061728395061729,0.8148148148148148,0.1522633744855967,0.03292181069958848,6.349999999999994,198,37,8
margin>=0.07 OR best>=0.325 dur[2.5s->0.06],0.07,0.325,2.5,0.06,pooled,438,0.9036529680365297,0.8242009132420092,0.1324200913242009,0.04337899543378995,18.23999999999998,361,58,19
margin>=0.07 OR best>=0.325 dur[3.0s->0.0],0.07,0.325,3.0,0.0,20260818-end,195,0.9005128205128206,0.8358974358974359,0.1076923076923077,0.05641025641025641,11.889999999999986,163,21,11
margin>=0.07 OR best>=0.325 dur[3.0s->0.0],0.07,0.325,3.0,0.0,20260825-end,243,0.9078189300411523,0.8189300411522634,0.14814814814814814,0.03292181069958848,6.349999999999994,199,36,8
margin>=0.07 OR best>=0.325 dur[3.0s->0.0],0.07,0.325,3.0,0.0,pooled,438,0.9045662100456622,0.8264840182648402,0.13013698630136986,0.04337899543378995,18.23999999999998,362,57,19
margin>=0.07 OR best>=0.325 dur[3.0s->0.02],0.07,0.325,3.0,0.02,20260818-end,195,0.9005128205128206,0.8358974358974359,0.1076923076923077,0.05641025641025641,11.889999999999986,163,21,11
margin>=0.07 OR best>=0.325 dur[3.0s->0.02],0.07,0.325,3.0,0.02,20260825-end,243,0.9061728395061729,0.8148148148148148,0.1522633744855967,0.03292181069958848,6.349999999999994,198,37,8
margin>=0.07 OR best>=0.325 dur[3.0s->0.02],0.07,0.325,3.0,0.02,pooled,438,0.9036529680365297,0.8242009132420092,0.1324200913242009,0.04337899543378995,18.23999999999998,361,58,19
margin>=0.07 OR best>=0.325 dur[3.0s->0.04],0.07,0.325,3.0,0.04,20260818-end,195,0.9005128205128206,0.8358974358974359,0.1076923076923077,0.05641025641025641,11.889999999999986,163,21,11
margin>=0.07 OR best>=0.325 dur[3.0s->0.04],0.07,0.325,3.0,0.04,20260825-end,243,0.9061728395061729,0.8148148148148148,0.1522633744855967,0.03292181069958848,6.349999999999994,198,37,8
margin>=0.07 OR best>=0.325 dur[3.0s->0.04],0.07,0.325,3.0,0.04,pooled,438,0.9036529680365297,0.8242009132420092,0.1324200913242009,0.04337899543378995,18.23999999999998,361,58,19
margin>=0.07 OR best>=0.325 dur[3.0s->0.06],0.07,0.325,3.0,0.06,20260818-end,195,0.9005128205128206,0.8358974358974359,0.1076923076923077,0.05641025641025641,11.889999999999986,163,21,11
margin>=0.07 OR best>=0.325 dur[3.0s->0.06],0.07,0.325,3.0,0.06,20260825-end,243,0.9061728395061729,0.8148148148148148,0.1522633744855967,0.03292181069958848,6.349999999999994,198,37,8
margin>=0.07 OR best>=0.325 dur[3.0s->0.06],0.07,0.325,3.0,0.06,pooled,438,0.9036529680365297,0.8242009132420092,0.1324200913242009,0.04337899543378995,18.23999999999998,361,58,19
margin>=0.07 OR best>=0.35,0.07,0.35,,,20260818-end,195,0.9015384615384615,0.8307692307692308,0.11794871794871795,0.05128205128205128,11.149999999999991,162,23,10
margin>=0.07 OR best>=0.35,0.07,0.35,,,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,5.400000000000006,197,39,7
margin>=0.07 OR best>=0.35,0.07,0.35,,,pooled,438,0.9045662100456622,0.819634703196347,0.1415525114155251,0.03881278538812785,16.549999999999997,359,62,17
margin>=0.07 OR best>=0.35 dur[1.0s->0.0],0.07,0.35,1.0,0.0,20260818-end,195,0.9025641025641026,0.841025641025641,0.10256410256410256,0.05641025641025641,12.689999999999984,164,20,11
margin>=0.07 OR best>=0.35 dur[1.0s->0.0],0.07,0.35,1.0,0.0,20260825-end,243,0.908641975308642,0.8271604938271605,0.13580246913580246,0.037037037037037035,7.860000000000042,201,33,9
margin>=0.07 OR best>=0.35 dur[1.0s->0.0],0.07,0.35,1.0,0.0,pooled,438,0.9059360730593607,0.8333333333333334,0.12100456621004566,0.045662100456621,20.550000000000026,365,53,20
margin>=0.07 OR best>=0.35 dur[1.0s->0.02],0.07,0.35,1.0,0.02,20260818-end,195,0.9025641025641026,0.841025641025641,0.10256410256410256,0.05641025641025641,12.689999999999984,164,20,11
margin>=0.07 OR best>=0.35 dur[1.0s->0.02],0.07,0.35,1.0,0.02,20260825-end,243,0.9037037037037038,0.8148148148148148,0.14814814814814814,0.037037037037037035,7.860000000000042,198,36,9
margin>=0.07 OR best>=0.35 dur[1.0s->0.02],0.07,0.35,1.0,0.02,pooled,438,0.9031963470319635,0.8264840182648402,0.1278538812785388,0.045662100456621,20.550000000000026,362,56,20
margin>=0.07 OR best>=0.35 dur[1.0s->0.04],0.07,0.35,1.0,0.04,20260818-end,195,0.9005128205128206,0.8358974358974359,0.1076923076923077,0.05641025641025641,12.689999999999984,163,21,11
margin>=0.07 OR best>=0.35 dur[1.0s->0.04],0.07,0.35,1.0,0.04,20260825-end,243,0.908641975308642,0.8148148148148148,0.15637860082304528,0.02880658436213992,5.400000000000006,198,38,7
margin>=0.07 OR best>=0.35 dur[1.0s->0.04],0.07,0.35,1.0,0.04,pooled,438,0.9050228310502283,0.8242009132420092,0.13470319634703196,0.0410958904109589,18.08999999999999,361,59,18
margin>=0.07 OR best>=0.35 dur[1.0s->0.06],0.07,0.35,1.0,0.06,20260818-end,195,0.9015384615384615,0.8307692307692308,0.11794871794871795,0.05128205128205128,11.149999999999991,162,23,10
margin>=0.07 OR best>=0.35 dur[1.0s->0.06],0.07,0.35,1.0,0.06,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,5.400000000000006,197,39,7
margin>=0.07 OR best>=0.35 dur[1.0s->0.06],0.07,0.35,1.0,0.06,pooled,438,0.9045662100456622,0.819634703196347,0.1415525114155251,0.03881278538812785,16.549999999999997,359,62,17
margin>=0.07 OR best>=0.35 dur[1.5s->0.0],0.07,0.35,1.5,0.0,20260818-end,195,0.9005128205128206,0.8358974358974359,0.1076923076923077,0.05641025641025641,12.689999999999984,163,21,11
margin>=0.07 OR best>=0.35 dur[1.5s->0.0],0.07,0.35,1.5,0.0,20260825-end,243,0.908641975308642,0.8148148148148148,0.15637860082304528,0.02880658436213992,5.400000000000006,198,38,7
margin>=0.07 OR best>=0.35 dur[1.5s->0.0],0.07,0.35,1.5,0.0,pooled,438,0.9050228310502283,0.8242009132420092,0.13470319634703196,0.0410958904109589,18.08999999999999,361,59,18
margin>=0.07 OR best>=0.35 dur[1.5s->0.02],0.07,0.35,1.5,0.02,20260818-end,195,0.9005128205128206,0.8358974358974359,0.1076923076923077,0.05641025641025641,12.689999999999984,163,21,11
margin>=0.07 OR best>=0.35 dur[1.5s->0.02],0.07,0.35,1.5,0.02,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,5.400000000000006,197,39,7
margin>=0.07 OR best>=0.35 dur[1.5s->0.02],0.07,0.35,1.5,0.02,pooled,438,0.904109589041096,0.821917808219178,0.136986301369863,0.0410958904109589,18.08999999999999,360,60,18
margin>=0.07 OR best>=0.35 dur[1.5s->0.04],0.07,0.35,1.5,0.04,20260818-end,195,0.9005128205128206,0.8358974358974359,0.1076923076923077,0.05641025641025641,12.689999999999984,163,21,11
margin>=0.07 OR best>=0.35 dur[1.5s->0.04],0.07,0.35,1.5,0.04,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,5.400000000000006,197,39,7
margin>=0.07 OR best>=0.35 dur[1.5s->0.04],0.07,0.35,1.5,0.04,pooled,438,0.904109589041096,0.821917808219178,0.136986301369863,0.0410958904109589,18.08999999999999,360,60,18
margin>=0.07 OR best>=0.35 dur[1.5s->0.06],0.07,0.35,1.5,0.06,20260818-end,195,0.9015384615384615,0.8307692307692308,0.11794871794871795,0.05128205128205128,11.149999999999991,162,23,10
margin>=0.07 OR best>=0.35 dur[1.5s->0.06],0.07,0.35,1.5,0.06,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,5.400000000000006,197,39,7
margin>=0.07 OR best>=0.35 dur[1.5s->0.06],0.07,0.35,1.5,0.06,pooled,438,0.9045662100456622,0.819634703196347,0.1415525114155251,0.03881278538812785,16.549999999999997,359,62,17
margin>=0.07 OR best>=0.35 dur[2.0s->0.0],0.07,0.35,2.0,0.0,20260818-end,195,0.9035897435897435,0.8358974358974359,0.11282051282051282,0.05128205128205128,11.149999999999991,163,22,10
margin>=0.07 OR best>=0.35 dur[2.0s->0.0],0.07,0.35,2.0,0.0,20260825-end,243,0.908641975308642,0.8148148148148148,0.15637860082304528,0.02880658436213992,5.400000000000006,198,38,7
margin>=0.07 OR best>=0.35 dur[2.0s->0.0],0.07,0.35,2.0,0.0,pooled,438,0.906392694063927,0.8242009132420092,0.136986301369863,0.03881278538812785,16.549999999999997,361,60,17
margin>=0.07 OR best>=0.35 dur[2.0s->0.02],0.07,0.35,2.0,0.02,20260818-end,195,0.9035897435897435,0.8358974358974359,0.11282051282051282,0.05128205128205128,11.149999999999991,163,22,10
margin>=0.07 OR best>=0.35 dur[2.0s->0.02],0.07,0.35,2.0,0.02,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,5.400000000000006,197,39,7
margin>=0.07 OR best>=0.35 dur[2.0s->0.02],0.07,0.35,2.0,0.02,pooled,438,0.9054794520547945,0.821917808219178,0.13926940639269406,0.03881278538812785,16.549999999999997,360,61,17
margin>=0.07 OR best>=0.35 dur[2.0s->0.04],0.07,0.35,2.0,0.04,20260818-end,195,0.9035897435897435,0.8358974358974359,0.11282051282051282,0.05128205128205128,11.149999999999991,163,22,10
margin>=0.07 OR best>=0.35 dur[2.0s->0.04],0.07,0.35,2.0,0.04,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,5.400000000000006,197,39,7
margin>=0.07 OR best>=0.35 dur[2.0s->0.04],0.07,0.35,2.0,0.04,pooled,438,0.9054794520547945,0.821917808219178,0.13926940639269406,0.03881278538812785,16.549999999999997,360,61,17
margin>=0.07 OR best>=0.35 dur[2.0s->0.06],0.07,0.35,2.0,0.06,20260818-end,195,0.9015384615384615,0.8307692307692308,0.11794871794871795,0.05128205128205128,11.149999999999991,162,23,10
margin>=0.07 OR best>=0.35 dur[2.0s->0.06],0.07,0.35,2.0,0.06,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,5.400000000000006,197,39,7
margin>=0.07 OR best>=0.35 dur[2.0s->0.06],0.07,0.35,2.0,0.06,pooled,438,0.9045662100456622,0.819634703196347,0.1415525114155251,0.03881278538812785,16.549999999999997,359,62,17
margin>=0.07 OR best>=0.35 dur[2.5s->0.0],0.07,0.35,2.5,0.0,20260818-end,195,0.9035897435897435,0.8358974358974359,0.11282051282051282,0.05128205128205128,11.149999999999991,163,22,10
margin>=0.07 OR best>=0.35 dur[2.5s->0.0],0.07,0.35,2.5,0.0,20260825-end,243,0.908641975308642,0.8148148148148148,0.15637860082304528,0.02880658436213992,5.400000000000006,198,38,7
margin>=0.07 OR best>=0.35 dur[2.5s->0.0],0.07,0.35,2.5,0.0,pooled,438,0.906392694063927,0.8242009132420092,0.136986301369863,0.03881278538812785,16.549999999999997,361,60,17
margin>=0.07 OR best>=0.35 dur[2.5s->0.02],0.07,0.35,2.5,0.02,20260818-end,195,0.9035897435897435,0.8358974358974359,0.11282051282051282,0.05128205128205128,11.149999999999991,163,22,10
margin>=0.07 OR best>=0.35 dur[2.5s->0.02],0.07,0.35,2.5,0.02,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,5.400000000000006,197,39,7
margin>=0.07 OR best>=0.35 dur[2.5s->0.02],0.07,0.35,2.5,0.02,pooled,438,0.9054794520547945,0.821917808219178,0.13926940639269406,0.03881278538812785,16.549999999999997,360,61,17
margin>=0.07 OR best>=0.35 dur[2.5s->0.04],0.07,0.35,2.5,0.04,20260818-end,195,0.9035897435897435,0.8358974358974359,0.11282051282051282,0.05128205128205128,11.149999999999991,163,22,10
margin>=0.07 OR best>=0.35 dur[2.5s->0.04],0.07,0.35,2.5,0.04,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,5.400000000000006,197,39,7
margin>=0.07 OR best>=0.35 dur[2.5s->0.04],0.07,0.35,2.5,0.04,pooled,438,0.9054794520547945,0.821917808219178,0.13926940639269406,0.03881278538812785,16.549999999999997,360,61,17
margin>=0.07 OR best>=0.35 dur[2.5s->0.06],0.07,0.35,2.5,0.06,20260818-end,195,0.9015384615384615,0.8307692307692308,0.11794871794871795,0.05128205128205128,11.149999999999991,162,23,10
margin>=0.07 OR best>=0.35 dur[2.5s->0.06],0.07,0.35,2.5,0.06,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,5.400000000000006,197,39,7
margin>=0.07 OR best>=0.35 dur[2.5s->0.06],0.07,0.35,2.5,0.06,pooled,438,0.9045662100456622,0.819634703196347,0.1415525114155251,0.03881278538812785,16.549999999999997,359,62,17
margin>=0.07 OR best>=0.35 dur[3.0s->0.0],0.07,0.35,3.0,0.0,20260818-end,195,0.9035897435897435,0.8358974358974359,0.11282051282051282,0.05128205128205128,11.149999999999991,163,22,10
margin>=0.07 OR best>=0.35 dur[3.0s->0.0],0.07,0.35,3.0,0.0,20260825-end,243,0.908641975308642,0.8148148148148148,0.15637860082304528,0.02880658436213992,5.400000000000006,198,38,7
margin>=0.07 OR best>=0.35 dur[3.0s->0.0],0.07,0.35,3.0,0.0,pooled,438,0.906392694063927,0.8242009132420092,0.136986301369863,0.03881278538812785,16.549999999999997,361,60,17
margin>=0.07 OR best>=0.35 dur[3.0s->0.02],0.07,0.35,3.0,0.02,20260818-end,195,0.9035897435897435,0.8358974358974359,0.11282051282051282,0.05128205128205128,11.149999999999991,163,22,10
margin>=0.07 OR best>=0.35 dur[3.0s->0.02],0.07,0.35,3.0,0.02,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,5.400000000000006,197,39,7
margin>=0.07 OR best>=0.35 dur[3.0s->0.02],0.07,0.35,3.0,0.02,pooled,438,0.9054794520547945,0.821917808219178,0.13926940639269406,0.03881278538812785,16.549999999999997,360,61,17
margin>=0.07 OR best>=0.35 dur[3.0s->0.04],0.07,0.35,3.0,0.04,20260818-end,195,0.9035897435897435,0.8358974358974359,0.11282051282051282,0.05128205128205128,11.149999999999991,163,22,10
margin>=0.07 OR best>=0.35 dur[3.0s->0.04],0.07,0.35,3.0,0.04,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,5.400000000000006,197,39,7
margin>=0.07 OR best>=0.35 dur[3.0s->0.04],0.07,0.35,3.0,0.04,pooled,438,0.9054794520547945,0.821917808219178,0.13926940639269406,0.03881278538812785,16.549999999999997,360,61,17
margin>=0.07 OR best>=0.35 dur[3.0s->0.06],0.07,0.35,3.0,0.06,20260818-end,195,0.9015384615384615,0.8307692307692308,0.11794871794871795,0.05128205128205128,11.149999999999991,162,23,10
margin>=0.07 OR best>=0.35 dur[3.0s->0.06],0.07,0.35,3.0,0.06,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,5.400000000000006,197,39,7
margin>=0.07 OR best>=0.35 dur[3.0s->0.06],0.07,0.35,3.0,0.06,pooled,438,0.9045662100456622,0.819634703196347,0.1415525114155251,0.03881278538812785,16.549999999999997,359,62,17
margin>=0.07 OR best>=0.375,0.07,0.375,,,20260818-end,195,0.9025641025641026,0.8256410256410256,0.1282051282051282,0.046153846153846156,10.769999999999996,161,25,9
margin>=0.07 OR best>=0.375,0.07,0.375,,,20260825-end,243,0.9037037037037038,0.8024691358024691,0.16872427983539096,0.02880658436213992,5.400000000000006,195,41,7
margin>=0.07 OR best>=0.375,0.07,0.375,,,pooled,438,0.9031963470319635,0.8127853881278538,0.1506849315068493,0.0365296803652968,16.17,356,66,16
margin>=0.07 OR best>=0.375 dur[1.0s->0.0],0.07,0.375,1.0,0.0,20260818-end,195,0.9056410256410257,0.841025641025641,0.1076923076923077,0.05128205128205128,12.309999999999988,164,21,10
margin>=0.07 OR best>=0.375 dur[1.0s->0.0],0.07,0.375,1.0,0.0,20260825-end,243,0.908641975308642,0.8271604938271605,0.13580246913580246,0.037037037037037035,7.860000000000042,201,33,9
margin>=0.07 OR best>=0.375 dur[1.0s->0.0],0.07,0.375,1.0,0.0,pooled,438,0.9073059360730593,0.8333333333333334,0.1232876712328767,0.04337899543378995,20.17000000000003,365,54,19
margin>=0.07 OR best>=0.375 dur[1.0s->0.02],0.07,0.375,1.0,0.02,20260818-end,195,0.9056410256410257,0.841025641025641,0.1076923076923077,0.05128205128205128,12.309999999999988,164,21,10
margin>=0.07 OR best>=0.375 dur[1.0s->0.02],0.07,0.375,1.0,0.02,20260825-end,243,0.9004115226337449,0.8065843621399177,0.15637860082304528,0.037037037037037035,7.860000000000042,196,38,9
margin>=0.07 OR best>=0.375 dur[1.0s->0.02],0.07,0.375,1.0,0.02,pooled,438,0.9027397260273973,0.821917808219178,0.13470319634703196,0.04337899543378995,20.17000000000003,360,59,19
margin>=0.07 OR best>=0.375 dur[1.0s->0.04],0.07,0.375,1.0,0.04,20260818-end,195,0.9035897435897435,0.8358974358974359,0.11282051282051282,0.05128205128205128,12.309999999999988,163,22,10
margin>=0.07 OR best>=0.375 dur[1.0s->0.04],0.07,0.375,1.0,0.04,20260825-end,243,0.9053497942386832,0.8065843621399177,0.1646090534979424,0.02880658436213992,5.400000000000006,196,40,7
margin>=0.07 OR best>=0.375 dur[1.0s->0.04],0.07,0.375,1.0,0.04,pooled,438,0.9045662100456622,0.819634703196347,0.1415525114155251,0.03881278538812785,17.709999999999994,359,62,17
margin>=0.07 OR best>=0.375 dur[1.0s->0.06],0.07,0.375,1.0,0.06,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,10.769999999999996,162,24,9
margin>=0.07 OR best>=0.375 dur[1.0s->0.06],0.07,0.375,1.0,0.06,20260825-end,243,0.9037037037037038,0.8024691358024691,0.16872427983539096,0.02880658436213992,5.400000000000006,195,41,7
margin>=0.07 OR best>=0.375 dur[1.0s->0.06],0.07,0.375,1.0,0.06,pooled,438,0.904109589041096,0.815068493150685,0.14840182648401826,0.0365296803652968,16.17,357,65,16
margin>=0.07 OR best>=0.375 dur[1.5s->0.0],0.07,0.375,1.5,0.0,20260818-end,195,0.9015384615384615,0.8307692307692308,0.11794871794871795,0.05128205128205128,12.309999999999988,162,23,10
margin>=0.07 OR best>=0.375 dur[1.5s->0.0],0.07,0.375,1.5,0.0,20260825-end,243,0.908641975308642,0.8148148148148148,0.15637860082304528,0.02880658436213992,5.400000000000006,198,38,7
margin>=0.07 OR best>=0.375 dur[1.5s->0.0],0.07,0.375,1.5,0.0,pooled,438,0.9054794520547945,0.821917808219178,0.13926940639269406,0.03881278538812785,17.709999999999994,360,61,17
margin>=0.07 OR best>=0.375 dur[1.5s->0.02],0.07,0.375,1.5,0.02,20260818-end,195,0.9015384615384615,0.8307692307692308,0.11794871794871795,0.05128205128205128,12.309999999999988,162,23,10
margin>=0.07 OR best>=0.375 dur[1.5s->0.02],0.07,0.375,1.5,0.02,20260825-end,243,0.9037037037037038,0.8024691358024691,0.16872427983539096,0.02880658436213992,5.400000000000006,195,41,7
margin>=0.07 OR best>=0.375 dur[1.5s->0.02],0.07,0.375,1.5,0.02,pooled,438,0.9027397260273973,0.815068493150685,0.1461187214611872,0.03881278538812785,17.709999999999994,357,64,17
margin>=0.07 OR best>=0.375 dur[1.5s->0.04],0.07,0.375,1.5,0.04,20260818-end,195,0.9015384615384615,0.8307692307692308,0.11794871794871795,0.05128205128205128,12.309999999999988,162,23,10
margin>=0.07 OR best>=0.375 dur[1.5s->0.04],0.07,0.375,1.5,0.04,20260825-end,243,0.9037037037037038,0.8024691358024691,0.16872427983539096,0.02880658436213992,5.400000000000006,195,41,7
margin>=0.07 OR best>=0.375 dur[1.5s->0.04],0.07,0.375,1.5,0.04,pooled,438,0.9027397260273973,0.815068493150685,0.1461187214611872,0.03881278538812785,17.709999999999994,357,64,17
margin>=0.07 OR best>=0.375 dur[1.5s->0.06],0.07,0.375,1.5,0.06,20260818-end,195,0.9025641025641026,0.8256410256410256,0.1282051282051282,0.046153846153846156,10.769999999999996,161,25,9
margin>=0.07 OR best>=0.375 dur[1.5s->0.06],0.07,0.375,1.5,0.06,20260825-end,243,0.9037037037037038,0.8024691358024691,0.16872427983539096,0.02880658436213992,5.400000000000006,195,41,7
margin>=0.07 OR best>=0.375 dur[1.5s->0.06],0.07,0.375,1.5,0.06,pooled,438,0.9031963470319635,0.8127853881278538,0.1506849315068493,0.0365296803652968,16.17,356,66,16
margin>=0.07 OR best>=0.375 dur[2.0s->0.0],0.07,0.375,2.0,0.0,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,10.769999999999996,162,24,9
margin>=0.07 OR best>=0.375 dur[2.0s->0.0],0.07,0.375,2.0,0.0,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,5.400000000000006,197,39,7
margin>=0.07 OR best>=0.375 dur[2.0s->0.0],0.07,0.375,2.0,0.0,pooled,438,0.9059360730593607,0.819634703196347,0.14383561643835616,0.0365296803652968,16.17,359,63,16
margin>=0.07 OR best>=0.375 dur[2.0s->0.02],0.07,0.375,2.0,0.02,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,10.769999999999996,162,24,9
margin>=0.07 OR best>=0.375 dur[2.0s->0.02],0.07,0.375,2.0,0.02,20260825-end,243,0.9037037037037038,0.8024691358024691,0.16872427983539096,0.02880658436213992,5.400000000000006,195,41,7
margin>=0.07 OR best>=0.375 dur[2.0s->0.02],0.07,0.375,2.0,0.02,pooled,438,0.904109589041096,0.815068493150685,0.14840182648401826,0.0365296803652968,16.17,357,65,16
margin>=0.07 OR best>=0.375 dur[2.0s->0.04],0.07,0.375,2.0,0.04,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,10.769999999999996,162,24,9
